4117,38,1
38,4117,1
4522,39,1
39,4522,1
4526,39,1
39,4526,1
5140,39,1
39,5140,1
5094,39,1
39,5094,1
4793,39,1
39,4793,1
4262,40,1
40,4262,1
5128,40,1
40,5128,1
4570,40,1
40,4570,1
4206,40,1
40,4206,1
5383,40,1
40,5383,1
5256,41,1
41,5256,1
4605,41,1
41,4605,1
4749,41,1
41,4749,1
4679,41,1
41,4679,1
3920,41,1
41,3920,1
4107,42,1
42,4107,1
4446,42,1
42,4446,1
3965,42,1
42,3965,1
5193,42,1
42,5193,1
3894,42,1
42,3894,1
3956,43,1
43,3956,1
3846,43,1
43,3846,1
3960,43,1
43,3960,1
4376,43,1
43,4376,1
4127,43,1
43,4127,1
5351,44,1
44,5351,1
4365,44,1
44,4365,1
3874,44,1
44,3874,1
5314,44,1
44,5314,1
5464,44,1
44,5464,1
4382,45,1
45,4382,1
3727,45,1
45,3727,1
4021,45,1
45,4021,1
4322,45,1
45,4322,1
4694,45,1
45,4694,1
4029,46,1
46,4029,1
4710,46,1
46,4710,1
4927,46,1
46,4927,1
3948,46,1
46,3948,1
3739,46,1
46,3739,1
4098,47,1
47,4098,1
4142,47,1
47,4142,1
4353,47,1
47,4353,1
4520,47,1
47,4520,1
3676,47,1
47,3676,1
4029,48,1
48,4029,1
5107,48,1
48,5107,1
3563,48,1
48,3563,1
5362,48,1
48,5362,1
4965,48,1
48,4965,1
4482,49,1
49,4482,1
4662,49,1
49,4662,1
3979,49,1
49,3979,1
4422,49,1
49,4422,1
5431,49,1
49,5431,1
4598,50,1
50,4598,1
4547,50,1
50,4547,1
3968,50,1
50,3968,1
4482,50,1
50,4482,1
4753,50,1
50,4753,1
4863,51,1
51,4863,1
4296,51,1
51,4296,1
4239,51,1
51,4239,1
5480,51,1
51,5480,1
3580,51,1
51,3580,1
5275,52,1
52,5275,1
5331,52,1
52,5331,1
5097,52,1
52,5097,1
3702,52,1
52,3702,1
4028,52,1
52,4028,1
4175,53,1
53,4175,1
4864,53,1
53,4864,1
3778,53,1
53,3778,1
4947,53,1
53,4947,1
3718,53,1
53,3718,1
4812,54,1
54,4812,1
4493,54,1
54,4493,1
5063,54,1
54,5063,1
4935,54,1
54,4935,1
5312,54,1
54,5312,1
5286,55,1
55,5286,1
4173,55,1
55,4173,1
4902,55,1
55,4902,1
3900,55,1
55,3900,1
3566,55,1
55,3566,1
4993,56,1
56,4993,1
4505,56,1
56,4505,1
4464,56,1
56,4464,1
5314,56,1
56,5314,1
4724,56,1
56,4724,1
4740,57,1
57,4740,1
5223,57,1
57,5223,1
5115,57,1
57,5115,1
4658,57,1
57,4658,1
3870,57,1
57,3870,1
3984,58,1
58,3984,1
5278,58,1
58,5278,1
3562,58,1
58,3562,1
4484,58,1
58,4484,1
3840,58,1
58,3840,1
5462,59,1
59,5462,1
4930,59,1
59,4930,1
4505,59,1
59,4505,1
4447,59,1
59,4447,1
3624,59,1
59,3624,1
4868,60,1
60,4868,1
3589,60,1
60,3589,1
3647,60,1
60,3647,1
4548,60,1
60,4548,1
3698,60,1
60,3698,1
5141,61,1
61,5141,1
5140,61,1
61,5140,1
4949,61,1
61,4949,1
3804,61,1
61,3804,1
4824,61,1
61,4824,1
4542,62,1
62,4542,1
5450,62,1
62,5450,1
4802,62,1
62,4802,1
5105,62,1
62,5105,1
4412,62,1
62,4412,1
4369,63,1
63,4369,1
5155,63,1
63,5155,1
3671,63,1
63,3671,1
3771,63,1
63,3771,1
3851,63,1
63,3851,1
4286,64,1
64,4286,1
5167,64,1
64,5167,1
5111,64,1
64,5111,1
3625,64,1
64,3625,1
4303,64,1
64,4303,1
4558,65,1
65,4558,1
4338,65,1
65,4338,1
4818,65,1
65,4818,1
4760,65,1
65,4760,1
4088,65,1
65,4088,1
4368,66,1
66,4368,1
3535,66,1
66,3535,1
5473,66,1
66,5473,1
3839,66,1
66,3839,1
3717,66,1
66,3717,1
4249,67,1
67,4249,1
3901,67,1
67,3901,1
4484,67,1
67,4484,1
4183,67,1
67,4183,1
5408,67,1
67,5408,1
5345,68,1
68,5345,1
3610,68,1
68,3610,1
4980,68,1
68,4980,1
4043,68,1
68,4043,1
4350,68,1
68,4350,1
4600,69,1
69,4600,1
5390,69,1
69,5390,1
4340,69,1
69,4340,1
5471,69,1
69,5471,1
4107,69,1
69,4107,1
4907,70,1
70,4907,1
4837,70,1
70,4837,1
4583,70,1
70,4583,1
4901,70,1
70,4901,1
4838,70,1
70,4838,1
3861,71,1
71,3861,1
3761,71,1
71,3761,1
5503,71,1
71,5503,1
3847,71,1
71,3847,1
3570,71,1
71,3570,1
4627,72,1
72,4627,1
5268,72,1
72,5268,1
4843,72,1
72,4843,1
3885,72,1
72,3885,1
4242,72,1
72,4242,1
4426,73,1
73,4426,1
5468,73,1
73,5468,1
3817,73,1
73,3817,1
5216,73,1
73,5216,1
4794,73,1
73,4794,1
4257,74,1
74,4257,1
3886,74,1
74,3886,1
4361,74,1
74,4361,1
4469,74,1
74,4469,1
3746,74,1
74,3746,1
4684,75,1
75,4684,1
3957,75,1
75,3957,1
4274,75,1
75,4274,1
4670,75,1
75,4670,1
4008,75,1
75,4008,1
4085,76,1
76,4085,1
4739,76,1
76,4739,1
4035,76,1
76,4035,1
5153,76,1
76,5153,1
5470,76,1
76,5470,1
4965,77,1
77,4965,1
4192,77,1
77,4192,1
4673,77,1
77,4673,1
3720,77,1
77,3720,1
5317,77,1
77,5317,1
5264,78,1
78,5264,1
5140,78,1
78,5140,1
4026,78,1
78,4026,1
4693,78,1
78,4693,1
3550,78,1
78,3550,1
4355,79,1
79,4355,1
4130,79,1
79,4130,1
3827,79,1
79,3827,1
3862,79,1
79,3862,1
4350,79,1
79,4350,1
3693,80,1
80,3693,1
4702,80,1
80,4702,1
4446,80,1
80,4446,1
4896,80,1
80,4896,1
4904,80,1
80,4904,1
4782,81,1
81,4782,1
3572,81,1
81,3572,1
3642,81,1
81,3642,1
4144,81,1
81,4144,1
4566,81,1
81,4566,1
4813,82,1
82,4813,1
4320,82,1
82,4320,1
5144,82,1
82,5144,1
4941,82,1
82,4941,1
5442,82,1
82,5442,1
4567,83,1
83,4567,1
4155,83,1
83,4155,1
3716,83,1
83,3716,1
4726,83,1
83,4726,1
5062,83,1
83,5062,1
4351,84,1
84,4351,1
3686,84,1
84,3686,1
4037,84,1
84,4037,1
3812,84,1
84,3812,1
4067,84,1
84,4067,1
4385,85,1
85,4385,1
4559,85,1
85,4559,1
4419,85,1
85,4419,1
5255,85,1
85,5255,1
4541,85,1
85,4541,1
5392,86,1
86,5392,1
4780,86,1
86,4780,1
5420,86,1
86,5420,1
3986,86,1
86,3986,1
4857,86,1
86,4857,1
4083,87,1
87,4083,1
4848,87,1
87,4848,1
4895,87,1
87,4895,1
3640,87,1
87,3640,1
4014,87,1
87,4014,1
3953,88,1
88,3953,1
4840,88,1
88,4840,1
5193,88,1
88,5193,1
4193,88,1
88,4193,1
5066,88,1
88,5066,1
4855,89,1
89,4855,1
3518,89,1
89,3518,1
4709,89,1
89,4709,1
4278,89,1
89,4278,1
5336,89,1
89,5336,1
3507,90,1
90,3507,1
4429,90,1
90,4429,1
4353,90,1
90,4353,1
4426,90,1
90,4426,1
5045,90,1
90,5045,1
4149,91,1
91,4149,1
5074,91,1
91,5074,1
4447,91,1
91,4447,1
3576,91,1
91,3576,1
3856,91,1
91,3856,1
4948,92,1
92,4948,1
4451,92,1
92,4451,1
3810,92,1
92,3810,1
4187,92,1
92,4187,1
4719,92,1
92,4719,1
3888,93,1
93,3888,1
4981,93,1
93,4981,1
3990,93,1
93,3990,1
5339,93,1
93,5339,1
4043,93,1
93,4043,1
5036,94,1
94,5036,1
3882,94,1
94,3882,1
4079,94,1
94,4079,1
3687,94,1
94,3687,1
4657,94,1
94,4657,1
4871,95,1
95,4871,1
4598,95,1
95,4598,1
4356,95,1
95,4356,1
4793,95,1
95,4793,1
4800,95,1
95,4800,1
4863,96,1
96,4863,1
4776,96,1
96,4776,1
5395,96,1
96,5395,1
3922,96,1
96,3922,1
4923,96,1
96,4923,1
3977,97,1
97,3977,1
3743,97,1
97,3743,1
4719,97,1
97,4719,1
4405,97,1
97,4405,1
4422,97,1
97,4422,1
4828,98,1
98,4828,1
5045,98,1
98,5045,1
4205,98,1
98,4205,1
4829,98,1
98,4829,1
4337,98,1
98,4337,1
5188,99,1
99,5188,1
5170,99,1
99,5170,1
4017,99,1
99,4017,1
4731,99,1
99,4731,1
4669,99,1
99,4669,1
4586,100,1
100,4586,1
5244,100,1
100,5244,1
4034,100,1
100,4034,1
4141,100,1
100,4141,1
3743,100,1
100,3743,1
5384,101,1
101,5384,1
4796,101,1
101,4796,1
4463,101,1
101,4463,1
4783,101,1
101,4783,1
4594,101,1
101,4594,1
4799,102,1
102,4799,1
4592,102,1
102,4592,1
4947,102,1
102,4947,1
4549,102,1
102,4549,1
5492,102,1
102,5492,1
3942,103,1
103,3942,1
3716,103,1
103,3716,1
3724,103,1
103,3724,1
3632,103,1
103,3632,1
4314,103,1
103,4314,1
4401,104,1
104,4401,1
4236,104,1
104,4236,1
5032,104,1
104,5032,1
4760,104,1
104,4760,1
5048,104,1
104,5048,1
5370,105,1
105,5370,1
5450,105,1
105,5450,1
3889,105,1
105,3889,1
3782,105,1
105,3782,1
4897,105,1
105,4897,1
3692,106,1
106,3692,1
4555,106,1
106,4555,1
4565,106,1
106,4565,1
5227,106,1
106,5227,1
4474,106,1
106,4474,1
4291,107,1
107,4291,1
4847,107,1
107,4847,1
4987,107,1
107,4987,1
4545,107,1
107,4545,1
4200,107,1
107,4200,1
3804,108,1
108,3804,1
4677,108,1
108,4677,1
4029,108,1
108,4029,1
3593,108,1
108,3593,1
5014,108,1
108,5014,1
3990,109,1
109,3990,1
4389,109,1
109,4389,1
4880,109,1
109,4880,1
4223,109,1
109,4223,1
4977,109,1
109,4977,1
4294,110,1
110,4294,1
4871,110,1
110,4871,1
4913,110,1
110,4913,1
4389,110,1
110,4389,1
3544,110,1
110,3544,1
4166,111,1
111,4166,1
4353,111,1
111,4353,1
4045,111,1
111,4045,1
3899,111,1
111,3899,1
5148,111,1
111,5148,1
4364,112,1
112,4364,1
5280,112,1
112,5280,1
4287,112,1
112,4287,1
5043,112,1
112,5043,1
4298,112,1
112,4298,1
5122,113,1
113,5122,1
5015,113,1
113,5015,1
4259,113,1
113,4259,1
3937,113,1
113,3937,1
5085,113,1
113,5085,1
5403,114,1
114,5403,1
4160,114,1
114,4160,1
4847,114,1
114,4847,1
4382,114,1
114,4382,1
5172,114,1
114,5172,1
5042,115,1
115,5042,1
3839,115,1
115,3839,1
5228,115,1
115,5228,1
5484,115,1
115,5484,1
4533,115,1
115,4533,1
5273,116,1
116,5273,1
4681,116,1
116,4681,1
3814,116,1
116,3814,1
3904,116,1
116,3904,1
4318,116,1
116,4318,1
5002,117,1
117,5002,1
5156,117,1
117,5156,1
5084,117,1
117,5084,1
4142,117,1
117,4142,1
4573,117,1
117,4573,1
3684,118,1
118,3684,1
3728,118,1
118,3728,1
3777,118,1
118,3777,1
4862,118,1
118,4862,1
4495,118,1
118,4495,1
3884,119,1
119,3884,1
4495,119,1
119,4495,1
3800,119,1
119,3800,1
3614,119,1
119,3614,1
5206,119,1
119,5206,1
4626,120,1
120,4626,1
5364,120,1
120,5364,1
4898,120,1
120,4898,1
4670,120,1
120,4670,1
5135,120,1
120,5135,1
5263,121,1
121,5263,1
5482,121,1
121,5482,1
3506,121,1
121,3506,1
5235,121,1
121,5235,1
4730,121,1
121,4730,1
5484,122,1
122,5484,1
4560,122,1
122,4560,1
4464,122,1
122,4464,1
5107,122,1
122,5107,1
3960,122,1
122,3960,1
4501,123,1
123,4501,1
5306,123,1
123,5306,1
4654,123,1
123,4654,1
5195,123,1
123,5195,1
4982,123,1
123,4982,1
4676,124,1
124,4676,1
3998,124,1
124,3998,1
4837,124,1
124,4837,1
3671,124,1
124,3671,1
4756,124,1
124,4756,1
4826,125,1
125,4826,1
4964,125,1
125,4964,1
5286,125,1
125,5286,1
5469,125,1
125,5469,1
5043,125,1
125,5043,1
4667,126,1
126,4667,1
5361,126,1
126,5361,1
4665,126,1
126,4665,1
3538,126,1
126,3538,1
3746,126,1
126,3746,1
5230,127,1
127,5230,1
4473,127,1
127,4473,1
5194,127,1
127,5194,1
3923,127,1
127,3923,1
4609,127,1
127,4609,1
4764,128,1
128,4764,1
3568,128,1
128,3568,1
4734,128,1
128,4734,1
4229,128,1
128,4229,1
3604,128,1
128,3604,1
4484,129,1
129,4484,1
3890,129,1
129,3890,1
3751,129,1
129,3751,1
3915,129,1
129,3915,1
3798,129,1
129,3798,1
3883,130,1
130,3883,1
3590,130,1
130,3590,1
4775,130,1
130,4775,1
4068,130,1
130,4068,1
4582,130,1
130,4582,1
4895,131,1
131,4895,1
4503,131,1
131,4503,1
4576,131,1
131,4576,1
4395,131,1
131,4395,1
3752,131,1
131,3752,1
4485,132,1
132,4485,1
5210,132,1
132,5210,1
5252,132,1
132,5252,1
4045,132,1
132,4045,1
3921,132,1
132,3921,1
4634,133,1
133,4634,1
4785,133,1
133,4785,1
4339,133,1
133,4339,1
3916,133,1
133,3916,1
5400,133,1
133,5400,1
3669,134,1
134,3669,1
3716,134,1
134,3716,1
3789,134,1
134,3789,1
3837,134,1
134,3837,1
4746,134,1
134,4746,1
4652,135,1
135,4652,1
3609,135,1
135,3609,1
5367,135,1
135,5367,1
4962,135,1
135,4962,1
4980,135,1
135,4980,1
3631,136,1
136,3631,1
5225,136,1
136,5225,1
5373,136,1
136,5373,1
5473,136,1
136,5473,1
5222,136,1
136,5222,1
5076,137,1
137,5076,1
4531,137,1
137,4531,1
3860,137,1
137,3860,1
4302,137,1
137,4302,1
3772,137,1
137,3772,1
3566,138,1
138,3566,1
5383,138,1
138,5383,1
4107,138,1
138,4107,1
4096,138,1
138,4096,1
4170,138,1
138,4170,1
4439,139,1
139,4439,1
4801,139,1
139,4801,1
3555,139,1
139,3555,1
5189,139,1
139,5189,1
4623,139,1
139,4623,1
5213,140,1
140,5213,1
4200,140,1
140,4200,1
4397,140,1
140,4397,1
3613,140,1
140,3613,1
3859,140,1
140,3859,1
4830,141,1
141,4830,1
4166,141,1
141,4166,1
5301,141,1
141,5301,1
3741,141,1
141,3741,1
5481,141,1
141,5481,1
4584,142,1
142,4584,1
4918,142,1
142,4918,1
5503,142,1
142,5503,1
4080,142,1
142,4080,1
4334,142,1
142,4334,1
4434,143,1
143,4434,1
5032,143,1
143,5032,1
5141,143,1
143,5141,1
3705,143,1
143,3705,1
3861,143,1
143,3861,1
4224,144,1
144,4224,1
3618,144,1
144,3618,1
4548,144,1
144,4548,1
4176,144,1
144,4176,1
3856,144,1
144,3856,1
3922,145,1
145,3922,1
5315,145,1
145,5315,1
4855,145,1
145,4855,1
4441,145,1
145,4441,1
5329,145,1
145,5329,1
3713,146,1
146,3713,1
4996,146,1
146,4996,1
4977,146,1
146,4977,1
4628,146,1
146,4628,1
3873,146,1
146,3873,1
4699,147,1
147,4699,1
4104,147,1
147,4104,1
3773,147,1
147,3773,1
3930,147,1
147,3930,1
5294,147,1
147,5294,1
3647,148,1
148,3647,1
3989,148,1
148,3989,1
3612,148,1
148,3612,1
4388,148,1
148,4388,1
3531,148,1
148,3531,1
5299,149,1
149,5299,1
3898,149,1
149,3898,1
3691,149,1
149,3691,1
4119,149,1
149,4119,1
4417,149,1
149,4417,1
3708,150,1
150,3708,1
5495,150,1
150,5495,1
4169,150,1
150,4169,1
4099,150,1
150,4099,1
3629,150,1
150,3629,1
4101,151,1
151,4101,1
3597,151,1
151,3597,1
4515,151,1
151,4515,1
5027,151,1
151,5027,1
4767,151,1
151,4767,1
3684,152,1
152,3684,1
3666,152,1
152,3666,1
5059,152,1
152,5059,1
5315,152,1
152,5315,1
4572,152,1
152,4572,1
3723,153,1
153,3723,1
5156,153,1
153,5156,1
4181,153,1
153,4181,1
4092,153,1
153,4092,1
4997,153,1
153,4997,1
3525,154,1
154,3525,1
3601,154,1
154,3601,1
4840,154,1
154,4840,1
4711,154,1
154,4711,1
4557,154,1
154,4557,1
4964,155,1
155,4964,1
4919,155,1
155,4919,1
5067,155,1
155,5067,1
4080,155,1
155,4080,1
4890,155,1
155,4890,1
4618,156,1
156,4618,1
4298,156,1
156,4298,1
3628,156,1
156,3628,1
5065,156,1
156,5065,1
4180,156,1
156,4180,1
4720,157,1
157,4720,1
4987,157,1
157,4987,1
3714,157,1
157,3714,1
3760,157,1
157,3760,1
4604,157,1
157,4604,1
4475,158,1
158,4475,1
5285,158,1
158,5285,1
5102,158,1
158,5102,1
4973,158,1
158,4973,1
3607,158,1
158,3607,1
3650,159,1
159,3650,1
3682,159,1
159,3682,1
5101,159,1
159,5101,1
5391,159,1
159,5391,1
4872,159,1
159,4872,1
3769,160,1
160,3769,1
4950,160,1
160,4950,1
3725,160,1
160,3725,1
3739,160,1
160,3739,1
4786,160,1
160,4786,1
4162,161,1
161,4162,1
4812,161,1
161,4812,1
5003,161,1
161,5003,1
4671,161,1
161,4671,1
4985,161,1
161,4985,1
3974,162,1
162,3974,1
4974,162,1
162,4974,1
5446,162,1
162,5446,1
5238,162,1
162,5238,1
3677,162,1
162,3677,1
4237,163,1
163,4237,1
4243,163,1
163,4243,1
4875,163,1
163,4875,1
4700,163,1
163,4700,1
5083,163,1
163,5083,1
4240,164,1
164,4240,1
3917,164,1
164,3917,1
3678,164,1
164,3678,1
5048,164,1
164,5048,1
3916,164,1
164,3916,1
4281,165,1
165,4281,1
4608,165,1
165,4608,1
3962,165,1
165,3962,1
4788,165,1
165,4788,1
4473,165,1
165,4473,1
3808,166,1
166,3808,1
5068,166,1
166,5068,1
3706,166,1
166,3706,1
4093,166,1
166,4093,1
3979,166,1
166,3979,1
4566,167,1
167,4566,1
3687,167,1
167,3687,1
4315,167,1
167,4315,1
3714,167,1
167,3714,1
3729,167,1
167,3729,1
5073,168,1
168,5073,1
4088,168,1
168,4088,1
4712,168,1
168,4712,1
5433,168,1
168,5433,1
4369,168,1
168,4369,1
4894,169,1
169,4894,1
5021,169,1
169,5021,1
4370,169,1
169,4370,1
4815,169,1
169,4815,1
3724,169,1
169,3724,1
5372,170,1
170,5372,1
3879,170,1
170,3879,1
4037,170,1
170,4037,1
5100,170,1
170,5100,1
4480,170,1
170,4480,1
5042,171,1
171,5042,1
4297,171,1
171,4297,1
4050,171,1
171,4050,1
3579,171,1
171,3579,1
4851,171,1
171,4851,1
4364,172,1
172,4364,1
4408,172,1
172,4408,1
4724,172,1
172,4724,1
3623,172,1
172,3623,1
4136,172,1
172,4136,1
5050,173,1
173,5050,1
4897,173,1
173,4897,1
3755,173,1
173,3755,1
3765,173,1
173,3765,1
3689,173,1
173,3689,1
3520,174,1
174,3520,1
4351,174,1
174,4351,1
4816,174,1
174,4816,1
4950,174,1
174,4950,1
4567,174,1
174,4567,1
3722,175,1
175,3722,1
4768,175,1
175,4768,1
3757,175,1
175,3757,1
3773,175,1
175,3773,1
3702,175,1
175,3702,1
3789,176,1
176,3789,1
3841,176,1
176,3841,1
3897,176,1
176,3897,1
4139,176,1
176,4139,1
4137,176,1
176,4137,1
3940,177,1
177,3940,1
4007,177,1
177,4007,1
5290,177,1
177,5290,1
4911,177,1
177,4911,1
4616,177,1
177,4616,1
3873,178,1
178,3873,1
3929,178,1
178,3929,1
3659,178,1
178,3659,1
5332,178,1
178,5332,1
4918,178,1
178,4918,1
4620,179,1
179,4620,1
4131,179,1
179,4131,1
3837,179,1
179,3837,1
4749,179,1
179,4749,1
5480,179,1
179,5480,1
3845,180,1
180,3845,1
4020,180,1
180,4020,1
4298,180,1
180,4298,1
3652,180,1
180,3652,1
4873,180,1
180,4873,1
4309,181,1
181,4309,1
5470,181,1
181,5470,1
4309,181,1
181,4309,1
4746,181,1
181,4746,1
3813,181,1
181,3813,1
4267,182,1
182,4267,1
3827,182,1
182,3827,1
5021,182,1
182,5021,1
5247,182,1
182,5247,1
4206,182,1
182,4206,1
4876,183,1
183,4876,1
4093,183,1
183,4093,1
4566,183,1
183,4566,1
5169,183,1
183,5169,1
4699,183,1
183,4699,1
4175,184,1
184,4175,1
4103,184,1
184,4103,1
4410,184,1
184,4410,1
4350,184,1
184,4350,1
4224,184,1
184,4224,1
4621,185,1
185,4621,1
4990,185,1
185,4990,1
4353,185,1
185,4353,1
4363,185,1
185,4363,1
3754,185,1
185,3754,1
3553,186,1
186,3553,1
4085,186,1
186,4085,1
4140,186,1
186,4140,1
4812,186,1
186,4812,1
5418,186,1
186,5418,1
5376,187,1
187,5376,1
4420,187,1
187,4420,1
3985,187,1
187,3985,1
5032,187,1
187,5032,1
5023,187,1
187,5023,1
4986,188,1
188,4986,1
4992,188,1
188,4992,1
3716,188,1
188,3716,1
4868,188,1
188,4868,1
4431,188,1
188,4431,1
3929,189,1
189,3929,1
3702,189,1
189,3702,1
5152,189,1
189,5152,1
3855,189,1
189,3855,1
3832,189,1
189,3832,1
4836,190,1
190,4836,1
5293,190,1
190,5293,1
4538,190,1
190,4538,1
4910,190,1
190,4910,1
3812,190,1
190,3812,1
5411,191,1
191,5411,1
4586,191,1
191,4586,1
4864,191,1
191,4864,1
3578,191,1
191,3578,1
5123,191,1
191,5123,1
5002,192,1
192,5002,1
3745,192,1
192,3745,1
4555,192,1
192,4555,1
4156,192,1
192,4156,1
4597,192,1
192,4597,1
4302,193,1
193,4302,1
4335,193,1
193,4335,1
3866,193,1
193,3866,1
4015,193,1
193,4015,1
3546,193,1
193,3546,1
5352,194,1
194,5352,1
4812,194,1
194,4812,1
5370,194,1
194,5370,1
3832,194,1
194,3832,1
5347,194,1
194,5347,1
5094,195,1
195,5094,1
4659,195,1
195,4659,1
4385,195,1
195,4385,1
4020,195,1
195,4020,1
5008,195,1
195,5008,1
3962,196,1
196,3962,1
3633,196,1
196,3633,1
5039,196,1
196,5039,1
4847,196,1
196,4847,1
4935,196,1
196,4935,1
4789,197,1
197,4789,1
4343,197,1
197,4343,1
4286,197,1
197,4286,1
5137,197,1
197,5137,1
4139,197,1
197,4139,1
5134,198,1
198,5134,1
5083,198,1
198,5083,1
5209,198,1
198,5209,1
4516,198,1
198,4516,1
4776,198,1
198,4776,1
5406,199,1
199,5406,1
4392,199,1
199,4392,1
3625,199,1
199,3625,1
5238,199,1
199,5238,1
4767,199,1
199,4767,1
4215,200,1
200,4215,1
5499,200,1
200,5499,1
3953,200,1
200,3953,1
4809,200,1
200,4809,1
4714,200,1
200,4714,1
